index,created_date,Price,below_price,Area,Adress,Bedrooms,Bathrooms,Parking_Spaces,Latitude,Longitude,Ano,Bairro,Cidade
8354,2018-03-27,1750000.0,False,160.0,"Rua Doutor Albuquerque Lins , Santa Cecília - São Paulo/SP",3.0,3.0,1.0,-23.53843749959988,-46.65775440029301,2018.0,Santa Cecília,São Paulo
8355,2021-06-04,1400000.0,False,137.0,"Alameda Sarutaiá , Jardim Paulista - São Paulo/SP",3.0,3.0,1.0,-23.5696533765768,-46.65398385746973,2021.0,Jardim Paulista,São Paulo
8356,2018-03-28,950000.0,False,82.0,"Rua Álvares de Azevedo , Vila Sofia - São Paulo/SP",3.0,3.0,2.0,,,2018.0,Vila Sofia,São Paulo
8357,2024-11-17,1600000.0,False,93.0,"Rua Tuiuti 589, Tatuapé - São Paulo/SP",3.0,3.0,2.0,-23.5304864,-46.5755989,2024.0,Tatuapé,São Paulo
8358,2018-03-27,919970.0,True,112.0,"Rua Inhambú 642, Vila Uberabinha - São Paulo/SP",3.0,3.0,2.0,,,2018.0,Vila Uberabinha,São Paulo
8359,2021-11-23,600000.0,False,95.0,"Rua Doutor Andrade Pertence 49, Vila Olímpia - São Paulo/SP",3.0,3.0,2.0,-23.60424555,-46.676144050000005,2021.0,Vila Olímpia,São Paulo
8360,2018-03-28,3199990.0,False,61.0,"Rua Alexandre Levi 150, Cambuci - São Paulo/SP",3.0,3.0,2.0,-23.5587616,-46.6206114,2018.0,Cambuci,São Paulo
8361,2022-07-14,3249000.0,False,115.0,"Avenida Lavandisca 633, Indianópolis - São Paulo/SP",3.0,3.0,2.0,-23.602793545297946,-46.664228869727474,2022.0,Indianópolis,São Paulo
8362,2018-03-27,2999000.0,False,129.0,"Rua Luís Dias 29, Itaim Bibi - São Paulo/SP",3.0,3.0,2.0,-23.5884792564147,-46.67785333444969,2018.0,Itaim Bibi,São Paulo
8363,2024-06-12,1250000.0,False,120.0,"Rua Igapira 74, Santana - São Paulo/SP",3.0,3.0,2.0,-23.4908216,-46.6347298,2024.0,Santana,São Paulo
8364,2023-06-29,2050000.0,True,90.0,"Avenida Santo Amaro 46650, Brooklin Paulista - São Paulo/SP",3.0,3.0,2.0,,,2023.0,Brooklin Paulista,São Paulo
8365,2018-03-27,680000.0,False,130.0,"Rua Jacurici , Itaim Bibi - São Paulo/SP",3.0,3.0,2.0,-23.58504340961897,-46.68686461105682,2018.0,Itaim Bibi,São Paulo
8366,2018-10-06,1782000.0,False,100.0,"Rua Geraldo de Mendonça Mello 280, Vila Isa - São Paulo/SP",3.0,3.0,2.0,,,2018.0,Vila Isa,São Paulo
8367,2018-03-27,1999000.0,False,110.0,"Rua Apiacás 279, Perdizes - São Paulo/SP",3.0,3.0,2.0,-23.53462055,-46.676677591536965,2018.0,Perdizes,São Paulo
8368,2024-08-16,0.0,False,125.0,"Rua Joel Jorge de Melo 600, Vila Mariana - São Paulo/SP",3.0,3.0,2.0,-23.60208955,-46.63396542519856,2024.0,Vila Mariana,São Paulo
8369,2023-10-16,1800000.0,False,133.0,Mooca - São Paulo/SP,3.0,3.0,3.0,-23.5606808,-46.5971924,2023.0,Mooca,São Paulo
8370,2018-03-28,1280000.0,False,104.0,"Rua Cancioneiro Popular 487, Santo Amaro - São Paulo/SP",3.0,3.0,3.0,-23.629012441612737,-46.69397273559989,2018.0,Santo Amaro,São Paulo
8372,2018-03-27,1899000.0,False,112.0,"Rua Embaixador Raul Garcia 150, Bosque da Saúde - São Paulo/SP",3.0,3.0,3.0,,,2018.0,Bosque da Saúde,São Paulo
8373,2018-03-28,1406000.0,False,148.0,"Rua Samambaia 100, Bosque da Saúde - São Paulo/SP",3.0,3.0,3.0,-23.609516486554107,-46.62478964694189,2018.0,Bosque da Saúde,São Paulo
8374,2021-08-25,3500000.0,False,173.0,"Rua Ministro Godói 664, Perdizes - São Paulo/SP",3.0,3.0,3.0,-23.5352978,-46.6699215,2021.0,Perdizes,São Paulo
8375,2023-10-24,3286000.0,False,171.0,"Avenida Sumaré 1151, Perdizes - São Paulo/SP",3.0,3.0,3.0,-23.53945681818182,-46.67487895757576,2023.0,Perdizes,São Paulo
8376,2023-01-09,2590000.0,False,117.0,"Rua Capote Valente 80, Pinheiros - São Paulo/SP",3.0,3.0,3.0,-23.5604581,-46.6733769,2023.0,Pinheiros,São Paulo
8377,2018-03-27,1498900.0,False,138.0,"Rua Gabriele D'Annunzio 390, Campo Belo - São Paulo/SP",3.0,3.0,3.0,-23.618743991877132,-46.68137648440344,2018.0,Campo Belo,São Paulo
8378,2024-08-16,13000000.0,False,278.0,"Rua Frederic Chopin 190, Jardim Paulistano (Zona Oeste) - São Paulo/SP",3.0,3.0,3.0,,,2024.0,Jardim Paulistano (Zona Oeste),São Paulo
8379,2018-03-27,2200000.0,True,204.0,"Avenida Juriti , Vila Uberabinha - São Paulo/SP",3.0,3.0,3.0,,,2018.0,Vila Uberabinha,São Paulo
8380,2018-03-27,2200000.0,False,157.0,"Rua França Pinto 537, Vila Mariana - São Paulo/SP",3.0,3.0,3.0,-23.589819331534606,-46.64847702297127,2018.0,Vila Mariana,São Paulo
8381,2018-03-27,1890000.0,False,163.0,"Rua Engenheiro Mac Lean , Santana - São Paulo/SP",3.0,3.0,3.0,-23.49790949066116,-46.63423722337287,2018.0,Santana,São Paulo
8382,2024-10-17,2300000.0,True,185.0,"Rua São Benedito , Santo Amaro - São Paulo/SP",3.0,3.0,3.0,-23.633089861163725,-46.69070998428428,2024.0,Santo Amaro,São Paulo
8383,2018-03-27,3200000.0,False,202.0,"Rua da Meação , Vila Regente Feijó - São Paulo/SP",3.0,3.0,4.0,,,2018.0,Vila Regente Feijó,São Paulo
8384,2018-03-27,4780000.0,False,262.0,"Rua Andrade Fernandes 157, Vila Madalena - São Paulo/SP",3.0,3.0,5.0,,,2018.0,Vila Madalena,São Paulo
8385,2018-03-27,8500000.0,False,220.0,"Rua Canário 1, Moema - São Paulo/SP",3.0,3.0,4.0,-23.60090837941761,-46.66660095532761,2018.0,Moema,São Paulo
8386,2018-03-28,5000000.0,False,205.0,"Rua Pirapora 250, Vila Mariana - São Paulo/SP",3.0,3.0,4.0,,,2018.0,Vila Mariana,São Paulo
8387,2018-03-27,5999000.0,False,262.0,"Rua João Lourenço 756, Vila Nova Conceição - São Paulo/SP",3.0,3.0,4.0,,,2018.0,Vila Nova Conceição,São Paulo
8388,2018-03-27,3199980.0,False,303.0,"Rua Volta Redonda 745, Campo Belo - São Paulo/SP",3.0,3.0,4.0,-23.626066642146707,-46.67383591943799,2018.0,Campo Belo,São Paulo
8389,2018-03-30,2499990.0,False,260.0,"Avenida Jurema 732, Indianópolis - São Paulo/SP",3.0,3.0,4.0,-23.61059794,-46.65624002,2018.0,Indianópolis,São Paulo
8391,2018-03-27,2049000.0,False,148.0,"Rua Doutor Tomás Carvalhal , Paraíso - São Paulo/SP",3.0,4.0,1.0,-23.5759331,-46.6431334,2018.0,Paraíso,São Paulo
8393,2018-03-27,1668000.0,False,130.0,"Rua Japão 48, Itaim Bibi - São Paulo/SP",3.0,4.0,1.0,-23.57853212811954,-46.67357696780524,2018.0,Itaim Bibi,São Paulo
8394,2023-07-24,2700000.0,False,120.0,"Alameda Jaú 2366, Jardim Paulista - São Paulo/SP",3.0,4.0,1.0,-23.56208327167141,-46.65959172359016,2023.0,Jardim Paulista,São Paulo
8395,2018-03-27,690000.0,False,115.0,"Rua do Acre 190, Vila Bertioga - São Paulo/SP",3.0,4.0,1.0,-23.542664294739392,-46.18444653264184,2018.0,Vila Bertioga,São Paulo
8396,2018-03-27,2120000.0,False,190.0,"Avenida Angélica 1089, Santa Cecília - São Paulo/SP",3.0,4.0,1.0,-23.534239954034387,-46.65351530152474,2018.0,Santa Cecília,São Paulo
8397,2018-03-27,1889000.0,False,232.0,"Rua Piauí 595, Higienópolis - São Paulo/SP",3.0,4.0,2.0,-23.54601365,-46.65679324217857,2018.0,Higienópolis,São Paulo
8398,2021-03-23,1411000.0,False,123.0,"Rua Fortunato Ferraz 625, Vila Anastácio - São Paulo/SP",3.0,4.0,2.0,-23.517790093105983,-46.71781261398835,2021.0,Vila Anastácio,São Paulo
8400,2018-03-27,1350000.0,False,136.0,"Rua Tupi 965, Santa Cecília - São Paulo/SP",3.0,5.0,2.0,-23.5396332,-46.663154426731694,2018.0,Santa Cecília,São Paulo
8401,2018-03-27,8500000.0,False,235.0,"Rua Tucumã , Jardim Europa - São Paulo/SP",3.0,7.0,2.0,-23.58147598663999,-46.68903241173757,2018.0,Jardim Europa,São Paulo
8402,2018-03-27,3000000.0,False,132.0,"Avenida Horácio Lafer , Itaim Bibi - São Paulo/SP",3.0,4.0,2.0,-23.588339505283656,-46.68529177423761,2018.0,Itaim Bibi,São Paulo
8403,2022-07-29,4300000.0,False,175.0,"Rua Pintassilgo 429, Vila Uberabinha - São Paulo/SP",3.0,4.0,2.0,,,2022.0,Vila Uberabinha,São Paulo
8405,2018-03-27,5139000.0,False,217.0,"Avenida Agami , Moema - São Paulo/SP",3.0,4.0,2.0,-23.599635500751656,-46.66127575060058,2018.0,Moema,São Paulo
8406,2018-03-27,5139000.0,False,217.0,"Avenida Agami , Moema - São Paulo/SP",3.0,4.0,2.0,-23.599635500751656,-46.66127575060058,2018.0,Moema,São Paulo
8407,2018-03-27,3287000.0,True,217.0,"Avenida Agami , Moema - São Paulo/SP",3.0,4.0,2.0,-23.599635500751656,-46.66127575060058,2018.0,Moema,São Paulo
8408,2018-03-27,4706000.0,False,219.0,"Rua Michigan , Cidade Monções - São Paulo/SP",3.0,4.0,2.0,,,2018.0,Cidade Monções,São Paulo
8409,2023-08-22,2300000.0,False,109.0,"Rua João de Sousa Dias , Campo Belo - São Paulo/SP",3.0,4.0,2.0,-23.62160401385712,-46.67418735132427,2023.0,Campo Belo,São Paulo
8410,2022-02-24,5500000.0,False,181.0,"Rua Urimonduba 144, Itaim Bibi - São Paulo/SP",3.0,4.0,3.0,-23.578227535646164,-46.672690679013805,2022.0,Itaim Bibi,São Paulo
8411,2024-04-23,1700000.0,False,163.0,"Rua Fábio Lopes dos Santos Luz 287, Vila Andrade - São Paulo/SP",3.0,5.0,3.0,-23.632138371105416,-46.73003779419905,2024.0,Vila Andrade,São Paulo
8412,2018-03-27,3620000.0,False,156.0,"Rua Alvorada 156, Vila Olímpia - São Paulo/SP",3.0,4.0,3.0,-23.60263425,-46.680217,2018.0,Vila Olímpia,São Paulo
8413,2018-03-27,1330000.0,False,116.0,"Rua Conselheiro Moreira de Barros , Santana - São Paulo/SP",3.0,4.0,3.0,-23.4866239,-46.63983927610195,2018.0,Santana,São Paulo
8414,2018-03-28,3191500.0,False,181.0,"Avenida Jacutinga , Indianópolis - São Paulo/SP",3.0,5.0,3.0,-23.602158724049,-46.66677758539444,2018.0,Indianópolis,São Paulo
8415,2021-09-09,2500000.0,False,200.0,"Rua José Maria Lisboa , Jardim Paulista - São Paulo/SP",3.0,5.0,3.0,-23.57068436916,-46.65505561012951,2021.0,Jardim Paulista,São Paulo
8416,2018-03-28,1100000.0,False,187.0,"Rua Alcantarilla , Vila Andrade - São Paulo/SP",3.0,5.0,3.0,-23.63464501815399,-46.73204102019686,2018.0,Vila Andrade,São Paulo
8418,2018-03-28,2200000.0,False,170.0,"Rua Carlos Lima Morel , Vila Progredior - São Paulo/SP",3.0,5.0,3.0,,,2018.0,Vila Progredior,São Paulo
8419,2018-03-28,3200000.0,False,186.0,"Rua Flórida , Cidade Monções - São Paulo/SP",3.0,5.0,3.0,,,2018.0,Cidade Monções,São Paulo
8420,2018-03-27,4482475.0,False,173.0,"Avenida Indianópolis 588, Indianópolis - São Paulo/SP",3.0,4.0,3.0,-23.6038818,-46.6545324,2018.0,Indianópolis,São Paulo
8421,2018-03-28,3660000.0,False,162.0,"Avenida das Nações Unidas , Jurubatuba - São Paulo/SP",3.0,5.0,3.0,,,2018.0,Jurubatuba,São Paulo
8422,2022-06-02,6500000.0,False,158.0,"Rua Itacema 65, Itaim Bibi - São Paulo/SP",3.0,5.0,3.0,-23.579465084589025,-46.673280870640205,2022.0,Itaim Bibi,São Paulo
8423,2018-03-27,2520000.0,False,214.0,"Rua Pedro Pomponazzi , Jardim Vila Mariana - São Paulo/SP",3.0,5.0,4.0,-23.591255093414475,-46.62131706758228,2018.0,Jardim Vila Mariana,São Paulo
8424,2018-03-27,17000000.0,False,381.0,"Rua Curitiba 133, Paraíso - São Paulo/SP",3.0,4.0,6.0,-20.273573836490904,-50.255777929801056,2018.0,Paraíso,São Paulo
8425,2021-02-08,13498000.0,False,335.0,"Avenida Juriti 73, Vila Uberabinha - São Paulo/SP",3.0,6.0,4.0,,,2021.0,Vila Uberabinha,São Paulo
8426,2018-03-30,10600000.0,False,325.0,"Avenida Professor Frederico Herman Júnior , Alto de Pinheiros - São Paulo/SP",3.0,5.0,6.0,-23.560693832777744,-46.70160015820039,2018.0,Alto de Pinheiros,São Paulo
8427,2021-03-24,4500000.0,False,206.0,"Rua José Maria Lisboa 41636, Jardim Paulista - São Paulo/SP",3.0,5.0,4.0,-23.57068436916,-46.65505561012951,2021.0,Jardim Paulista,São Paulo
8428,2018-03-27,5500000.0,True,368.0,"Rua Ministro Gabriel de Rezende Passos 171, Moema - São Paulo/SP",3.0,5.0,4.0,-23.59860375,-46.66393814689949,2018.0,Moema,São Paulo
8429,2020-12-16,6799980.0,False,270.0,"Rua Lisboa 147, Cerqueira César - São Paulo/SP",3.0,4.0,4.0,-23.567607973845256,-46.65850722671164,2020.0,Cerqueira César,São Paulo
8430,2022-07-20,7499990.0,False,310.0,"Rua Curitiba 297, Paraíso - São Paulo/SP",3.0,4.0,4.0,-20.273573836490904,-50.255777929801056,2022.0,Paraíso,São Paulo
8431,2019-09-02,1699980.0,False,225.0,"Rua Professora Carolina Ribeiro 403, Jardim Vila Mariana - São Paulo/SP",3.0,4.0,4.0,-23.591970707496102,-46.62918066382471,2019.0,Jardim Vila Mariana,São Paulo
8432,2021-05-03,16180000.0,False,411.0,"Avenida Nove de Julho 187, Jardim Paulista - São Paulo/SP",3.0,6.0,6.0,-21.18208535824916,-47.81528114074074,2021.0,Jardim Paulista,São Paulo
8433,2021-11-23,9199980.0,False,240.0,"Avenida Presidente Juscelino Kubitschek 1549, Vila Nova Conceição - São Paulo/SP",3.0,4.0,4.0,,,2021.0,Vila Nova Conceição,São Paulo
8434,2018-08-08,2649970.0,False,157.0,"Rua Cristiano Viana 261, Cerqueira César - São Paulo/SP",3.0,5.0,4.0,,,2018.0,Cerqueira César,São Paulo
8435,2018-03-27,5200000.0,False,235.0,"Rua Tabapuã 1525, Itaim Bibi - São Paulo/SP",3.0,6.0,4.0,-23.58568077269982,-46.68515224304464,2018.0,Itaim Bibi,São Paulo
8436,2021-11-23,8999990.0,False,250.0,"Rua João Lourenço 783, Vila Nova Conceição - São Paulo/SP",3.0,4.0,4.0,,,2021.0,Vila Nova Conceição,São Paulo
8437,2024-03-28,2380000.0,False,207.0,"Alameda Joaquim Eugênio de Lima 813, Jardim Paulista - São Paulo/SP",4.0,2.0,2.0,-23.56842925,-46.65259670001263,2024.0,Jardim Paulista,São Paulo
8438,2022-06-14,3089980.0,False,225.0,"Rua Pedroso Alvarenga 462, Itaim Bibi - São Paulo/SP",4.0,2.0,2.0,-23.58091385642972,-46.67499290921499,2022.0,Itaim Bibi,São Paulo
8439,2019-09-02,3089980.0,False,225.0,"Rua Pedroso Alvarenga 460, Itaim Bibi - São Paulo/SP",4.0,2.0,2.0,-23.580908821319746,-46.67497438542922,2019.0,Itaim Bibi,São Paulo
8440,2018-03-27,1749000.0,True,320.0,"Rua Doutor Carlos Augusto de Campos 170, Santo Amaro - São Paulo/SP",4.0,2.0,2.0,-23.64760745,-46.7073491,2018.0,Santo Amaro,São Paulo
8441,2018-06-12,5000000.0,False,312.0,"Rua Tupi 819, Santa Cecília - São Paulo/SP",4.0,2.0,2.0,-23.53852485,-46.66285429432214,2018.0,Santa Cecília,São Paulo
8442,2018-03-30,4000000.0,False,310.0,Jardim Paulista - São Paulo/SP,4.0,2.0,2.0,-23.57374485,-48.02442576609145,2018.0,Jardim Paulista,São Paulo
8443,2019-02-19,980000.0,False,92.0,"Rua Santo Irineu , Bosque da Saúde - São Paulo/SP",4.0,2.0,2.0,-23.60686904897852,-46.628091225057446,2019.0,Bosque da Saúde,São Paulo
8444,2024-03-28,1600000.0,True,260.0,"Avenida Brigadeiro Luís Antônio 2074, Bela Vista - São Paulo/SP",4.0,2.0,2.0,-23.5660922,-46.6481776,2024.0,Bela Vista,São Paulo
8445,2018-03-28,765000.0,False,105.0,"Rua Huitacá , Jardim da Campina - São Paulo/SP",4.0,3.0,2.0,,,2018.0,Jardim da Campina,São Paulo
8446,2023-07-13,1620000.0,False,109.0,"Rua Dona Brígida 659, Vila Mariana - São Paulo/SP",4.0,3.0,2.0,-23.584937891599296,-46.63001875861109,2023.0,Vila Mariana,São Paulo
8447,2022-05-30,2050000.0,False,156.0,"Rua Bartira 856, Perdizes - São Paulo/SP",4.0,3.0,2.0,-23.53606391697074,-46.67551869609678,2022.0,Perdizes,São Paulo
8448,2018-03-27,1300000.0,False,124.0,"Rua Juréia 916, Chácara Inglesa - São Paulo/SP",4.0,3.0,2.0,-23.60191768915773,-46.62982291980235,2018.0,Chácara Inglesa,São Paulo
8449,2018-03-27,2127000.0,False,158.0,"Rua Indiana 95, Brooklin Paulista - São Paulo/SP",4.0,3.0,2.0,,,2018.0,Brooklin Paulista,São Paulo
8450,2018-03-28,1099000.0,False,117.0,"Avenida Ministro Álvaro de Souza Lima , Jardim Marajoara - São Paulo/SP",4.0,3.0,2.0,,,2018.0,Jardim Marajoara,São Paulo
8451,2018-03-27,1750000.0,False,146.0,"Avenida Rouxinol 333, Indianópolis - São Paulo/SP",4.0,3.0,2.0,-23.60229185,-46.67127704071216,2018.0,Indianópolis,São Paulo
8452,2018-03-27,1040000.0,False,105.0,"Rua Schilling , Vila Leopoldina - São Paulo/SP",4.0,3.0,2.0,-23.52930154964381,-46.72683577518923,2018.0,Vila Leopoldina,São Paulo
8453,2018-03-27,1699000.0,False,135.0,"Rua Arandu , Brooklin Paulista - São Paulo/SP",4.0,3.0,2.0,,,2018.0,Brooklin Paulista,São Paulo
8454,2024-03-08,1740000.0,False,168.0,"Avenida Jurucê , Indianópolis - São Paulo/SP",4.0,3.0,2.0,-23.61089449499441,-46.659340612697946,2024.0,Indianópolis,São Paulo
8455,2021-11-23,1399990.0,False,127.0,"Rua Coelho de Carvalho 91, Alto da Lapa - São Paulo/SP",4.0,3.0,2.0,,,2021.0,Alto da Lapa,São Paulo
8456,2023-10-24,2200000.0,False,207.0,"Rua São Vicente de Paulo 1145, Santa Cecília - São Paulo/SP",4.0,3.0,2.0,-23.538828671392725,-46.65649748883376,2023.0,Santa Cecília,São Paulo
8457,2018-03-28,6800000.0,False,424.0,"Rua Piauí 1167, Higienópolis - São Paulo/SP",4.0,3.0,3.0,-23.54363153236237,-46.661689212742246,2018.0,Higienópolis,São Paulo
8458,2018-03-27,2920000.0,False,261.0,"Rua Engenheiro Edgar Egídio de Sousa , Santa Cecília - São Paulo/SP",4.0,3.0,3.0,,,2018.0,Santa Cecília,São Paulo
8459,2023-10-24,1690000.0,False,186.0,"Rua Constantino de Sousa 954, Campo Belo - São Paulo/SP",4.0,3.0,3.0,-23.626844521213176,-46.68246318539821,2023.0,Campo Belo,São Paulo
8460,2020-03-27,4439000.0,False,194.0,"Avenida Presidente Juscelino Kubitschek 360, Vila Nova Conceição - São Paulo/SP",4.0,3.0,3.0,,,2020.0,Vila Nova Conceição,São Paulo
8461,2018-03-28,4000000.0,False,200.0,"Rua Manuel Guedes 522, Jardim Europa - São Paulo/SP",4.0,3.0,3.0,-23.5805493,-46.68019135,2018.0,Jardim Europa,São Paulo
8462,2023-07-24,2100000.0,False,150.0,"Rua Mário Amaral 779, Paraíso - São Paulo/SP",4.0,3.0,3.0,-23.5748164,-46.64749365,2023.0,Paraíso,São Paulo
8463,2018-03-27,9800000.0,False,393.0,"Rua Roberto Caldas Kerr 151, Jardim Universidade Pinheiros - São Paulo/SP",5.0,3.0,5.0,,,2018.0,Jardim Universidade Pinheiros,São Paulo
8464,2018-03-27,12700000.0,False,427.0,"Rua Peixoto Gomide 2051, Jardim Paulista - São Paulo/SP",4.0,3.0,5.0,-23.5689048,-46.664881308720936,2018.0,Jardim Paulista,São Paulo
8465,2023-10-24,1190000.0,False,316.0,"Rua Doutor James Ferraz Alvim 645, Vila Suzana - São Paulo/SP",4.0,3.0,4.0,,,2023.0,Vila Suzana,São Paulo
8466,2018-03-30,650000.0,False,177.0,"Avenida Giovanni Gronchi , Vila Andrade - São Paulo/SP",4.0,3.0,4.0,-23.630587699667142,-46.73644710153039,2018.0,Vila Andrade,São Paulo
8467,2021-06-04,4040000.0,False,254.0,"Rua José Maria Lisboa , Jardim Paulista - São Paulo/SP",4.0,3.0,4.0,-23.57068436916,-46.65505561012951,2021.0,Jardim Paulista,São Paulo
8468,2018-03-27,6500000.0,True,343.0,"Rua Doutor Bruno Rangel Pestana 21, Jardim Leonor - São Paulo/SP",4.0,3.0,4.0,,,2018.0,Jardim Leonor,São Paulo
8469,2023-10-24,3600000.0,False,202.0,"Rua Bahia 1200, Higienópolis - São Paulo/SP",4.0,3.0,4.0,-23.552022055776163,-46.66314633854648,2023.0,Higienópolis,São Paulo
8470,2018-03-27,7900000.0,False,336.0,Jardim Paulista - São Paulo/SP,4.0,3.0,4.0,-23.57374485,-48.02442576609145,2018.0,Jardim Paulista,São Paulo
8471,2018-03-27,1080000.0,False,112.0,"Rua Diana 715, Perdizes - São Paulo/SP",4.0,4.0,2.0,-23.5347863,-46.68216148780405,2018.0,Perdizes,São Paulo
8472,2018-03-27,2800000.0,True,258.0,"Rua Batataes 819, Jardim Paulista - São Paulo/SP",4.0,5.0,2.0,-23.570938592743243,-46.65667869842803,2018.0,Jardim Paulista,São Paulo
8473,2018-03-27,1950000.0,True,157.0,"Rua Bartira 856, Perdizes - São Paulo/SP",4.0,4.0,2.0,-23.53606391697074,-46.67551869609678,2018.0,Perdizes,São Paulo
8474,2023-10-24,1680000.0,False,178.0,"Rua Cotoxó 765, Perdizes - São Paulo/SP",4.0,4.0,2.0,-23.533533988093357,-46.685930176167055,2023.0,Perdizes,São Paulo
8475,2018-03-28,898000.0,True,135.0,"Rua São Felipe 200, Parque São Jorge - São Paulo/SP",4.0,4.0,2.0,-23.5289755476554,-46.570298266251534,2018.0,Parque São Jorge,São Paulo
8476,2018-03-28,898000.0,True,135.0,"Rua São Felipe 200, Parque São Jorge - São Paulo/SP",4.0,4.0,2.0,-23.5289755476554,-46.570298266251534,2018.0,Parque São Jorge,São Paulo
8477,2018-03-27,3300000.0,False,314.0,"Rua Nebraska 401, Brooklin Novo - São Paulo/SP",4.0,5.0,2.0,-23.61297115,-46.678174,2018.0,Brooklin Novo,São Paulo
8478,2023-10-24,1740000.0,True,168.0,"Avenida Jurucê 644, Indianópolis - São Paulo/SP",4.0,4.0,2.0,-23.610270673858302,-46.66013177930541,2023.0,Indianópolis,São Paulo
8479,2023-10-24,3850000.0,False,325.0,"Rua Piauí 1316, Higienópolis - São Paulo/SP",4.0,5.0,2.0,-23.5449805004264,-46.65851745018347,2023.0,Higienópolis,São Paulo
8480,2023-10-24,5320000.0,True,515.0,"Avenida Higienópolis 903, Higienópolis - São Paulo/SP",4.0,4.0,2.0,-23.541549502473497,-46.66004019575971,2023.0,Higienópolis,São Paulo
8481,2018-03-28,3200000.0,False,160.0,"Rua Capote Valente 1332, Pinheiros - São Paulo/SP",4.0,5.0,2.0,-23.5509461,-46.6801633,2018.0,Pinheiros,São Paulo
8482,2018-10-08,1100000.0,False,140.0,"Avenida Alfredo Zunkeller 71, Parque Mandaqui - São Paulo/SP",4.0,4.0,2.0,,,2018.0,Parque Mandaqui,São Paulo
8483,2018-03-27,4535000.0,False,350.0,"Rua Professor Picarolo 103, Bela Vista - São Paulo/SP",4.0,5.0,2.0,-23.560332084589795,-46.65444643047863,2018.0,Bela Vista,São Paulo
8485,2018-03-27,4500000.0,False,242.0,"Rua Pablo Picasso 100, Água Branca - São Paulo/SP",4.0,6.0,3.0,,,2018.0,Água Branca,São Paulo
8486,2018-03-28,3200000.0,False,175.0,Brooklin Paulista - São Paulo/SP,4.0,4.0,3.0,-23.6294989,-46.6736894,2018.0,Brooklin Paulista,São Paulo
8487,2020-03-06,2800000.0,False,252.0,"Alameda Jaú 327, Jardim Paulista - São Paulo/SP",4.0,5.0,3.0,-23.56772525,-46.653249026729256,2020.0,Jardim Paulista,São Paulo
8488,2018-03-28,2545000.0,False,192.0,"Rua Edson 53, Campo Belo - São Paulo/SP",4.0,4.0,3.0,-23.623279040993022,-46.67382946935149,2018.0,Campo Belo,São Paulo
8489,2022-04-08,820000.0,False,198.0,"Rua José Carlos de Toledo Piza 101, Jardim Parque Morumbi - São Paulo/SP",4.0,5.0,3.0,,,2022.0,Jardim Parque Morumbi,São Paulo
8490,2023-06-20,3247000.0,True,198.0,"Rua André Fernandes 2, Jardim Europa - São Paulo/SP",4.0,5.0,3.0,,,2023.0,Jardim Europa,São Paulo
8491,2023-06-29,2250000.0,False,220.0,"Rua Wanderley 4172161, Perdizes - São Paulo/SP",4.0,5.0,3.0,,,2023.0,Perdizes,São Paulo
8492,2018-03-27,3950000.0,False,205.0,"Avenida Portugal 587, Brooklin Paulista - São Paulo/SP",4.0,4.0,3.0,,,2018.0,Brooklin Paulista,São Paulo
8493,2024-08-16,2660000.0,False,267.0,"Rua Castro Alves 910, Aclimação - São Paulo/SP",4.0,6.0,3.0,-23.572433047058823,-46.63371774705882,2024.0,Aclimação,São Paulo
8494,2018-03-27,1750000.0,False,201.0,"Avenida Otacílio Tomanik 343, Vila Polopoli - São Paulo/SP",4.0,4.0,3.0,,,2018.0,Vila Polopoli,São Paulo
8495,2018-03-27,1800000.0,False,202.0,"Rua Canuto Saraiva 429, Mooca - São Paulo/SP",4.0,5.0,3.0,-23.56245465,-46.602089274296105,2018.0,Mooca,São Paulo
8496,2018-04-20,4980000.0,False,250.0,"Rua Doutor José Áureo Bustamante 301, Santo Amaro - São Paulo/SP",4.0,6.0,4.0,-23.62432168414706,-46.69682155371076,2018.0,Santo Amaro,São Paulo
8497,2024-02-19,3940000.0,False,220.0,"Rua Tito 867, Vila Romana - São Paulo/SP",4.0,6.0,4.0,-23.528125611520363,-46.70029969734907,2024.0,Vila Romana,São Paulo
8498,2018-03-27,4300000.0,False,192.0,"Rua Gabriele D'Annunzio , Campo Belo - São Paulo/SP",4.0,5.0,4.0,-23.618743991877132,-46.68137648440344,2018.0,Campo Belo,São Paulo
8499,2018-03-27,7390000.0,True,377.0,"Rua Carlos Cyrillo Júnior 91, Jardim Leonor - São Paulo/SP",4.0,5.0,4.0,,,2018.0,Jardim Leonor,São Paulo
8500,2018-03-28,6400000.0,False,220.0,"Avenida Horácio Lafer , Itaim Bibi - São Paulo/SP",4.0,5.0,4.0,-23.588339505283656,-46.68529177423761,2018.0,Itaim Bibi,São Paulo
8501,2018-03-27,2700000.0,False,332.0,"Rua Princesa Isabel , Brooklin Paulista - São Paulo/SP",4.0,4.0,4.0,,,2018.0,Brooklin Paulista,São Paulo
8502,2018-03-28,6950000.0,False,193.0,"Rua Afonso Braz , Vila Nova Conceição - São Paulo/SP",4.0,5.0,4.0,,,2018.0,Vila Nova Conceição,São Paulo
8503,2018-03-28,6000000.0,True,220.0,"Rua Antônio de Macedo Soares , Campo Belo - São Paulo/SP",4.0,5.0,4.0,-23.62779639609098,-46.68033268772035,2018.0,Campo Belo,São Paulo
